@relation 'dataSet-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DC:\\Users\\muss\\Desktop\\My GitHub Repos\\Python-Mini-Projects\\ArffCreator\\ImageMixed-weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter-DC:\\Users\\muss\\Desktop\\My GitHub Repos\\Python-Mini-Projects\\ArffCreator\\ImageMixed-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement'

@attribute fileName string
@attribute 'MPEG-7 Edge Histogram0' numeric
@attribute 'MPEG-7 Edge Histogram1' numeric
@attribute 'MPEG-7 Edge Histogram2' numeric
@attribute 'MPEG-7 Edge Histogram3' numeric
@attribute 'MPEG-7 Edge Histogram4' numeric
@attribute 'MPEG-7 Edge Histogram5' numeric
@attribute 'MPEG-7 Edge Histogram6' numeric
@attribute 'MPEG-7 Edge Histogram7' numeric
@attribute 'MPEG-7 Edge Histogram8' numeric
@attribute 'MPEG-7 Edge Histogram9' numeric
@attribute 'MPEG-7 Edge Histogram10' numeric
@attribute 'MPEG-7 Edge Histogram11' numeric
@attribute 'MPEG-7 Edge Histogram12' numeric
@attribute 'MPEG-7 Edge Histogram13' numeric
@attribute 'MPEG-7 Edge Histogram14' numeric
@attribute 'MPEG-7 Edge Histogram15' numeric
@attribute 'MPEG-7 Edge Histogram16' numeric
@attribute 'MPEG-7 Edge Histogram17' numeric
@attribute 'MPEG-7 Edge Histogram18' numeric
@attribute 'MPEG-7 Edge Histogram19' numeric
@attribute 'MPEG-7 Edge Histogram20' numeric
@attribute 'MPEG-7 Edge Histogram21' numeric
@attribute 'MPEG-7 Edge Histogram22' numeric
@attribute 'MPEG-7 Edge Histogram23' numeric
@attribute 'MPEG-7 Edge Histogram24' numeric
@attribute 'MPEG-7 Edge Histogram25' numeric
@attribute 'MPEG-7 Edge Histogram26' numeric
@attribute 'MPEG-7 Edge Histogram27' numeric
@attribute 'MPEG-7 Edge Histogram28' numeric
@attribute 'MPEG-7 Edge Histogram29' numeric
@attribute 'MPEG-7 Edge Histogram30' numeric
@attribute 'MPEG-7 Edge Histogram31' numeric
@attribute 'MPEG-7 Edge Histogram32' numeric
@attribute 'MPEG-7 Edge Histogram33' numeric
@attribute 'MPEG-7 Edge Histogram34' numeric
@attribute 'MPEG-7 Edge Histogram35' numeric
@attribute 'MPEG-7 Edge Histogram36' numeric
@attribute 'MPEG-7 Edge Histogram37' numeric
@attribute 'MPEG-7 Edge Histogram38' numeric
@attribute 'MPEG-7 Edge Histogram39' numeric
@attribute 'MPEG-7 Edge Histogram40' numeric
@attribute 'MPEG-7 Edge Histogram41' numeric
@attribute 'MPEG-7 Edge Histogram42' numeric
@attribute 'MPEG-7 Edge Histogram43' numeric
@attribute 'MPEG-7 Edge Histogram44' numeric
@attribute 'MPEG-7 Edge Histogram45' numeric
@attribute 'MPEG-7 Edge Histogram46' numeric
@attribute 'MPEG-7 Edge Histogram47' numeric
@attribute 'MPEG-7 Edge Histogram48' numeric
@attribute 'MPEG-7 Edge Histogram49' numeric
@attribute 'MPEG-7 Edge Histogram50' numeric
@attribute 'MPEG-7 Edge Histogram51' numeric
@attribute 'MPEG-7 Edge Histogram52' numeric
@attribute 'MPEG-7 Edge Histogram53' numeric
@attribute 'MPEG-7 Edge Histogram54' numeric
@attribute 'MPEG-7 Edge Histogram55' numeric
@attribute 'MPEG-7 Edge Histogram56' numeric
@attribute 'MPEG-7 Edge Histogram57' numeric
@attribute 'MPEG-7 Edge Histogram58' numeric
@attribute 'MPEG-7 Edge Histogram59' numeric
@attribute 'MPEG-7 Edge Histogram60' numeric
@attribute 'MPEG-7 Edge Histogram61' numeric
@attribute 'MPEG-7 Edge Histogram62' numeric
@attribute 'MPEG-7 Edge Histogram63' numeric
@attribute 'MPEG-7 Edge Histogram64' numeric
@attribute 'MPEG-7 Edge Histogram65' numeric
@attribute 'MPEG-7 Edge Histogram66' numeric
@attribute 'MPEG-7 Edge Histogram67' numeric
@attribute 'MPEG-7 Edge Histogram68' numeric
@attribute 'MPEG-7 Edge Histogram69' numeric
@attribute 'MPEG-7 Edge Histogram70' numeric
@attribute 'MPEG-7 Edge Histogram71' numeric
@attribute 'MPEG-7 Edge Histogram72' numeric
@attribute 'MPEG-7 Edge Histogram73' numeric
@attribute 'MPEG-7 Edge Histogram74' numeric
@attribute 'MPEG-7 Edge Histogram75' numeric
@attribute 'MPEG-7 Edge Histogram76' numeric
@attribute 'MPEG-7 Edge Histogram77' numeric
@attribute 'MPEG-7 Edge Histogram78' numeric
@attribute 'MPEG-7 Edge Histogram79' numeric
@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine}

@data
image2687.png,0,0,0,0,2,0,6,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,4,4,0,0,0,0,0,0,0,0,3,0,2,0,4,7,0,3,0,1,5,0,2,0,0,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,4,18,16,15,15,7,13,15,16,15,10,16,17,16,18,15,17,14,17,13,16,32,16,16,16,16,16,32,16,16,16,16,16,Two
image1717.png,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,7,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,4,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,16,10,15,10,12,14,14,14,17,16,22,16,19,19,17,19,18,16,16,32,16,16,16,16,16,32,16,16,16,16,16,One
image0100.png,0,0,0,0,2,0,0,4,0,6,0,2,0,3,5,0,0,0,0,0,0,0,0,0,3,4,0,7,0,6,7,0,0,4,2,0,0,0,0,6,6,0,0,0,0,5,0,4,0,7,5,0,5,0,5,0,0,0,0,0,2,0,0,4,4,0,4,5,7,6,0,0,4,0,6,0,0,0,0,2,5,17,14,9,14,6,14,16,16,14,14,16,22,18,18,12,17,14,18,15,18,32,16,16,16,16,16,32,16,16,16,16,16,Zero
image170.png,0,0,0,0,1,0,0,4,0,2,0,0,0,3,4,0,0,0,0,4,2,0,4,0,3,6,5,0,0,2,2,0,4,0,4,0,0,0,0,4,0,0,0,0,4,6,1,4,4,0,3,2,0,0,2,0,0,0,0,2,0,0,0,0,4,0,2,0,5,0,0,1,0,0,3,0,0,0,0,2,3,16,15,14,16,11,14,16,15,15,13,15,18,15,18,18,16,17,16,15,17,32,16,16,16,16,16,32,16,16,16,16,16,One
image2598.png,0,0,0,0,3,0,4,0,4,3,0,0,0,3,0,0,0,0,0,0,2,0,4,4,2,2,2,5,7,0,3,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,4,0,4,0,0,0,0,0,4,17,15,15,17,8,14,17,16,14,9,14,16,13,18,15,14,14,16,14,18,32,16,16,16,16,16,32,16,16,16,16,16,Two
image3526.png,0,0,0,0,0,2,1,0,0,2,0,5,3,5,1,0,0,0,0,2,0,0,0,0,0,0,6,0,0,4,0,1,0,4,7,0,0,0,0,0,0,2,3,0,2,0,5,4,4,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,18,12,13,7,16,13,14,17,12,18,20,20,18,14,17,17,15,15,12,32,16,16,16,16,16,32,16,16,16,16,16,Three
image9286.png,0,0,0,0,2,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,2,1,7,0,4,4,0,0,0,2,0,0,0,0,3,3,4,0,0,4,1,0,5,0,7,0,0,0,0,2,2,0,0,0,0,0,0,7,0,6,0,0,0,0,4,0,0,0,0,4,3,14,15,11,15,11,17,16,17,16,16,16,19,16,15,16,15,14,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image7876.png,0,0,0,0,0,2,1,0,4,3,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0,7,0,6,0,0,0,0,0,0,0,0,0,0,2,0,7,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,20,12,14,8,16,11,15,13,14,18,19,18,18,16,18,16,19,17,13,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image7583.png,0,0,0,0,0,0,1,0,0,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,7,0,0,0,0,0,1,0,0,0,1,0,0,6,0,7,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,16,16,13,14,11,15,14,15,15,15,17,19,18,16,16,17,16,16,15,14,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image0889.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,6,3,3,0,7,4,0,0,0,0,0,0,0,0,0,0,2,1,0,7,4,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,16,8,15,10,17,15,17,15,18,16,21,16,15,17,15,14,16,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Zero
image3892.png,0,0,0,0,2,0,5,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,2,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,7,0,7,0,0,4,0,2,0,0,0,0,0,3,16,17,12,16,8,14,14,16,13,15,14,20,14,20,16,16,14,18,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Three
image6414.png,0,0,3,0,1,0,3,7,4,6,1,0,0,7,6,0,0,0,0,2,3,0,4,0,4,0,6,5,0,4,0,1,4,7,6,0,0,0,0,2,6,0,0,3,2,0,3,0,4,7,6,0,5,0,2,0,0,0,0,7,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,4,5,21,18,8,15,6,11,13,12,15,13,15,19,15,16,11,16,17,17,16,15,32,16,16,16,16,16,32,16,16,16,16,16,Six
image3729.png,0,0,0,0,0,0,1,4,0,4,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,3,1,0,0,6,0,0,0,0,0,1,0,0,3,0,0,3,6,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,4,2,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,3,17,16,14,15,10,14,14,16,15,13,15,17,16,18,15,17,16,17,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Three
image9863.png,0,0,0,0,0,0,0,4,0,3,0,2,3,3,3,2,0,0,0,0,0,0,0,0,2,2,2,7,0,7,3,0,7,4,6,0,0,0,0,0,1,0,0,0,0,3,4,6,0,4,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,0,1,4,0,2,0,0,0,0,0,5,15,16,10,13,5,16,16,16,9,14,18,21,21,21,15,13,14,21,17,17,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image4846.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,7,0,4,3,1,7,0,7,0,0,5,0,2,3,3,3,0,1,0,4,7,6,2,6,4,3,5,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,5,13,13,5,15,7,20,18,16,17,20,18,23,16,14,13,13,14,15,19,13,32,16,16,16,16,16,32,16,16,16,16,16,Four
image152.png,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,7,0,4,0,0,5,0,4,0,0,0,0,0,0,3,6,0,6,0,0,7,0,3,0,0,0,0,2,0,0,0,0,3,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,15,14,14,15,13,16,17,16,17,16,16,17,16,17,16,14,14,13,15,16,32,16,16,16,16,16,32,16,16,16,16,16,One
image981.png,0,0,0,0,2,0,3,4,0,2,0,1,0,3,4,0,0,0,0,2,2,0,0,0,2,2,4,7,5,2,5,0,0,4,7,0,0,0,0,2,0,0,0,0,2,0,5,4,0,3,4,0,3,3,4,0,0,0,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,0,2,0,0,0,0,4,3,17,16,11,15,8,14,15,15,13,16,15,20,17,19,15,16,16,18,17,15,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image0375.png,0,0,0,0,2,0,0,4,0,3,0,2,0,3,3,0,0,0,0,4,0,0,0,0,3,6,0,7,0,6,7,0,4,4,2,0,0,0,0,2,5,0,3,3,1,5,0,6,0,4,5,0,6,0,4,0,0,0,0,4,2,0,0,0,2,0,4,7,5,6,0,0,0,0,3,0,0,0,0,2,5,17,14,9,14,6,14,16,16,15,13,16,22,18,19,12,17,14,17,15,18,32,16,16,16,16,16,32,16,16,16,16,16,Zero
image7251.png,0,0,0,0,3,2,5,0,0,3,1,3,3,3,5,0,0,0,0,0,0,0,0,0,2,0,4,7,0,6,0,0,7,0,4,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,20,13,15,7,14,11,15,13,12,17,19,17,18,16,17,17,18,16,12,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image9796.png,0,0,0,0,0,0,0,4,0,0,0,4,0,3,1,0,0,0,0,2,0,0,0,0,2,2,2,7,0,7,3,1,7,4,4,0,0,0,0,0,1,0,0,0,1,5,3,0,0,6,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,2,0,0,0,3,0,0,0,0,0,4,15,16,9,14,5,16,16,16,11,14,18,22,19,21,15,14,14,20,17,19,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image5787.png,0,0,0,0,0,2,3,0,0,2,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,6,4,0,0,6,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,6,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,5,0,7,6,0,3,7,0,3,0,0,0,0,0,5,15,13,12,15,4,17,17,16,14,13,14,20,15,21,15,16,15,18,18,14,32,16,16,16,16,16,32,16,16,16,16,16,Five
image0676.png,0,0,3,0,0,0,3,6,4,4,1,0,0,5,4,0,0,0,0,0,3,0,4,0,3,2,0,5,0,2,7,0,0,0,0,0,0,0,0,0,6,0,0,5,1,0,1,6,0,4,1,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,4,5,0,0,0,0,0,0,2,0,0,0,0,0,5,20,17,10,14,7,13,13,13,16,11,18,17,17,14,10,16,14,16,14,13,32,16,16,16,16,16,32,16,16,16,16,16,Zero
image6541.png,0,0,0,0,0,2,0,6,0,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,6,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,6,3,4,4,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,17,10,15,8,12,14,14,16,16,16,20,16,18,16,17,18,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,Six
image9482.png,0,0,0,0,4,0,0,0,0,3,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,5,0,7,6,0,7,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,4,7,3,0,7,3,5,0,0,0,0,0,0,0,0,0,0,2,0,7,0,2,2,0,4,0,3,0,0,0,0,4,3,14,15,11,15,9,19,16,17,15,16,16,21,17,18,14,14,13,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image6522.png,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,2,7,0,4,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,4,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,16,9,15,8,18,15,16,16,18,16,23,17,18,15,16,15,15,16,13,32,16,16,16,16,16,32,16,16,16,16,16,Six
image1337.png,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,6,2,5,7,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,1,0,0,3,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2,16,16,13,16,12,13,15,15,15,16,15,19,15,18,18,16,17,17,15,16,32,16,16,16,16,16,32,16,16,16,16,16,One
image1402.png,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,2,0,2,0,0,4,0,0,7,4,6,0,0,0,0,2,0,0,0,0,0,0,0,7,0,4,0,0,6,0,3,0,0,0,0,2,0,0,0,0,0,2,0,5,0,6,0,0,0,0,3,0,0,0,0,0,3,15,15,12,14,10,17,16,17,15,15,17,19,18,17,15,14,13,15,15,17,32,16,16,16,16,16,32,16,16,16,16,16,One
image2404.png,0,0,0,0,1,0,0,0,0,3,0,0,3,0,2,0,0,4,4,0,0,0,0,0,6,0,0,0,0,7,2,7,4,0,6,2,0,5,0,6,0,1,3,0,3,0,1,6,0,7,0,2,6,0,5,0,0,0,4,3,0,1,4,0,6,0,5,0,5,0,0,5,4,4,3,2,0,7,5,0,5,13,9,14,13,9,18,19,18,15,9,21,18,18,13,17,16,14,14,15,24,32,16,16,16,16,16,32,16,16,16,16,16,Two
image6239.png,0,0,0,0,6,0,0,0,0,2,0,0,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,7,5,7,0,3,4,0,7,0,0,0,0,0,1,0,0,0,4,0,4,7,0,7,1,0,7,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,4,17,16,8,15,7,14,15,14,17,16,17,23,17,19,16,16,18,14,16,14,32,16,16,16,16,16,32,16,16,16,16,16,Six
image4487.png,0,0,0,0,1,0,0,0,0,0,1,1,3,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,6,0,7,4,4,0,2,0,0,0,0,0,3,3,1,0,5,7,4,4,5,5,0,3,3,2,0,4,0,4,0,0,0,0,3,2,0,0,0,4,3,0,0,0,4,0,0,0,0,2,5,13,11,7,15,6,20,20,18,20,14,18,22,17,17,13,13,13,11,14,14,32,16,16,16,16,16,32,16,16,16,16,16,Four
image1579.png,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,2,16,15,12,16,11,14,16,15,16,16,15,20,15,19,17,15,17,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,One
image5465.png,0,0,0,0,3,0,0,4,0,4,0,5,3,0,2,0,0,0,0,7,0,0,0,0,0,2,0,0,5,7,0,0,0,0,2,0,0,0,0,4,0,1,0,0,1,2,0,4,7,7,3,0,0,0,1,0,0,0,0,0,0,1,0,4,0,2,4,5,0,0,0,0,0,0,3,0,0,0,0,4,3,17,15,14,14,12,14,15,15,17,15,16,18,18,16,16,16,18,14,16,14,32,16,16,16,16,16,32,16,16,16,16,16,Five
image1556.png,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,7,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,20,15,12,15,12,8,16,13,15,15,15,18,17,11,18,17,20,16,15,17,32,16,16,16,16,16,32,16,16,16,16,16,One
image7643.png,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,5,0,7,2,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,0,4,0,0,0,0,0,0,0,3,15,16,13,15,9,17,16,16,12,13,16,18,17,18,15,14,13,19,16,18,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image1787.png,0,0,3,0,1,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,5,5,2,0,4,0,4,0,0,0,0,0,0,5,19,13,12,18,5,9,20,14,15,11,13,20,11,22,21,10,20,15,15,18,32,16,16,16,16,16,32,16,16,16,16,16,One
image8272.png,0,0,0,0,2,0,0,4,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,7,5,4,2,1,0,6,6,0,0,0,0,2,1,0,3,3,3,2,4,6,6,3,4,1,5,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,4,17,15,9,14,8,13,15,15,15,15,17,22,17,18,15,17,17,17,15,17,32,16,16,16,16,16,32,16,16,16,16,16,Eight
image1492.png,0,0,0,0,2,0,0,4,0,3,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,5,0,0,4,4,4,1,0,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0,5,0,0,0,0,0,2,0,0,0,0,0,3,16,15,13,15,10,13,16,15,16,15,15,19,16,19,20,15,18,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,One
image8306.png,0,0,0,0,2,0,1,4,0,3,1,2,0,0,4,0,0,0,0,3,0,0,0,0,3,2,4,7,7,4,0,1,6,0,7,0,0,0,0,2,1,0,3,0,2,3,3,6,6,6,3,0,3,3,2,0,0,0,0,3,0,0,0,0,3,0,4,5,0,2,0,0,0,0,6,0,0,0,0,2,4,18,16,9,14,6,11,15,14,14,12,16,22,18,19,17,16,18,17,16,17,32,16,16,16,16,16,32,16,16,16,16,16,Eight
image6478.png,0,0,3,0,1,0,5,6,0,3,1,2,0,5,5,0,0,0,0,4,2,0,4,0,7,0,7,7,0,0,3,0,0,7,3,0,0,0,0,4,6,0,0,5,2,0,3,6,4,6,6,0,3,0,2,0,0,0,0,3,0,0,0,0,6,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,5,21,18,9,15,6,11,13,12,15,12,16,18,15,16,12,16,17,16,16,15,32,16,16,16,16,16,32,16,16,16,16,16,Six
image9108.png,0,0,0,0,3,0,1,0,0,4,0,1,0,0,5,0,0,0,0,0,2,0,0,0,3,6,0,7,0,4,2,0,4,6,6,4,0,0,0,6,1,1,0,0,1,2,3,0,7,2,4,2,7,0,4,2,0,0,0,2,0,0,0,0,4,0,7,0,0,2,0,1,6,0,3,0,0,0,0,2,6,13,12,6,15,5,17,20,19,17,15,15,22,15,12,17,14,13,13,16,16,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image2117.png,0,0,0,0,2,0,0,4,0,2,0,1,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,4,4,6,7,0,0,5,0,6,0,2,5,3,3,0,5,6,0,6,0,5,5,0,2,0,0,0,0,3,0,0,0,0,3,0,0,7,7,0,0,0,4,0,2,0,0,0,0,2,4,16,14,11,13,11,16,16,17,16,13,19,18,17,15,16,16,14,17,12,17,32,16,16,16,16,16,32,16,16,16,16,16,Two
image2409.png,0,0,0,0,0,0,1,6,0,3,0,3,3,3,4,0,0,0,0,2,0,0,0,0,4,0,2,7,5,2,3,1,4,4,6,0,0,0,0,6,0,0,0,0,1,0,0,4,0,7,0,0,0,0,7,0,0,0,0,0,2,3,4,0,3,0,7,0,0,4,2,6,0,4,3,0,0,0,0,0,5,15,12,14,13,6,18,18,18,11,8,18,17,19,16,14,16,12,19,14,22,32,16,16,16,16,16,32,16,16,16,16,16,Two
image4211.png,0,0,0,0,3,0,0,0,0,3,1,0,3,0,0,0,0,0,0,2,3,0,0,0,3,0,4,5,5,7,5,1,0,6,4,0,0,0,0,0,0,0,0,0,1,3,1,4,4,3,4,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,4,0,0,0,0,2,3,16,16,10,16,9,15,15,15,14,17,15,21,16,19,14,15,16,17,16,17,32,16,16,16,16,16,32,16,16,16,16,16,Four
image4198.png,0,0,0,0,1,0,0,0,0,6,1,0,3,0,5,0,0,0,0,0,0,0,4,0,2,0,0,5,0,7,6,0,4,0,0,0,0,0,0,0,0,2,3,0,2,3,3,0,4,4,1,0,3,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,5,2,2,0,0,0,3,0,0,0,0,0,4,17,15,9,15,7,15,16,14,17,16,16,22,17,20,13,15,17,15,17,14,32,16,16,16,16,16,32,16,16,16,16,16,Four
image4240.png,0,0,0,0,2,2,0,0,0,2,3,1,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,7,0,4,0,3,7,0,6,0,0,0,0,2,0,2,3,0,3,2,1,7,6,4,0,0,5,3,4,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,3,17,16,10,14,9,13,14,14,16,16,18,20,18,17,15,18,18,16,17,14,32,16,16,16,16,16,32,16,16,16,16,16,Four
image0463.png,0,0,0,0,3,0,0,4,0,3,0,2,3,7,2,0,0,0,0,4,0,0,4,0,2,0,0,7,0,7,0,1,4,7,2,4,0,0,7,2,6,0,0,0,2,5,0,4,0,3,1,0,7,0,4,3,0,0,0,6,2,0,0,4,3,0,5,0,7,6,0,0,7,0,7,0,0,0,0,2,6,15,11,11,12,8,12,18,17,13,11,17,13,20,8,19,19,17,20,17,17,32,16,16,16,16,16,32,16,16,16,16,16,Zero
